mmsi,vessel_code,vessel_name,imo,call_sign,l,w,draft,cargo,vessel_group
367751760,1019,BOO'S BLUES 2,,WDI9747,,,,,pleasure
367752130,1019,PIPE DREAM,,WDI9787,,9.77999973297119,3.5,,pleasure
367752180,1019,PERSPECTIVE,,WDI9792,,13.3500003814697,3.9000000953674303,,pleasure
367752940,1019,CARISSIMA,,WDI9868,,17.6499996185303,5.09999990463257,,pleasure
367753540,1019,VELA VIA!,,WDI9925,,,,,pleasure
367753860,1019,SCORPIO,,WDI9956,,,,,pleasure
367754030,1019,SUMMER PASSAGE,,WDI9974,,,,,pleasure
367754150,1019,KATARON,,WDI9988,,,,,pleasure
367754570,1019,GEORGINA,,WDJ2031,,,,,pleasure
367754950,1019,KNOTTY BOO,,WDJ2070,,,,,pleasure
367754980,1019,COOL BREEZE,,WDJ2073,,,,,pleasure
367755070,1019,CRUZEIRO DO SUL,,WDJ2082,,,,,pleasure
367755560,1019,WANDERER,,WDJ2137,,,,,pleasure
367755930,1019,WEAK MOMENT,,WDJ2177,,,,,pleasure
367757870,1019,RAVEN,,WDJ2386,,,,,pleasure
367758620,1019,ENDLESS SONG,,WDJ2467,,12.1000003814697,3.9000000953674303,,pleasure
367759330,1019,PASSARELLE,,WDJ2539,,11.8000001907349,,,pleasure
367759490,1019,BRIGADOON,,WDJ2554,,,,,pleasure
367759580,1019,SCALLAWAG,,WDJ2564,,14.2600002288818,4.800000190734861,,pleasure
367759990,1019,JEAN MARIE,,WDJ2606,,,,,pleasure
367760040,1019,OREL,,WDJ2610,,,,,pleasure
367760070,1019,CAT BALLOU,,WDJ2616,,,,,pleasure
367760250,1019,LITTLE FISH,,WDJ2636,,11.859999656677198,4.5,,pleasure
367761160,1019,EMERALD CITY,,WDJ2729,,13.8100004196167,4.800000190734861,,pleasure
367761240,1019,MALAIKA,,WDJ2738,,,,,pleasure
367761490,1019,CHARLIE,,WDJ2765,,,,,pleasure
367761580,1019,BLACK PEARL,,WDJ2773,,,,,pleasure
367761810,1019,ALLELU,,WDJ2797,,,,,pleasure
367762380,1019,ELIZABETH MUIR,,WDJ2856,,,,,pleasure
367762890,1019,ZIA,,WDJ2912,,,,,pleasure
367763320,1019,SOJOURNER,,WDJ2951,,,,,pleasure
367764320,1019,SECOND WIND,,WDJ3057,,,,,pleasure
367764370,1019,EIGHT BELLS,,WDJ3062,,,,,pleasure
367765460,1019,AFTER HOURS,,WDJ3168,,,,,pleasure
367766070,1019,ISLAND BREEZE,,WDJ3238,,,,,pleasure
367766130,1019,SIMPLICITY,,WDJ3244,,,,,pleasure
367767160,1019,CONUNDRUM,,WDJ3349,,,,,pleasure
367767770,1019,SLOOP DAWG,,WDJ3412,,11.9499998092651,4.0,,pleasure
367767820,1019,ELENA,,WDJ3416,,,,,pleasure
367768190,1019,OSPREY,,WDJ3462,,,,,pleasure
367768410,1019,ZEUS & ZEPHYR,,WDJ3485,,14.6899995803833,,,pleasure
367768930,1019,ALL THAT JAZZ,,WDJ3539,,10.3599996566772,,,pleasure
367769090,1019,TATOOSH,,WDJ3555,,,,,pleasure
367769230,1019,RESOLUTE,,WDJ3571,,,,,pleasure
367769450,1019,NAVIGATOR,,WDJ3592,,14.020000457763699,4.699999809265139,,pleasure
367769770,1019,SONATA,,WDJ3623,,,,,pleasure
367769830,1019,HAVA,,WDJ3628,,14.720000267028801,4.699999809265139,,pleasure
367770010,1019,B-KNOTTY,,WDJ3648,,17.1000003814697,,,pleasure
367770040,1019,KIKA,,WDJ3651,,,,,pleasure
367770220,1019,INCOGNITO,,WDJ3670,,,,,pleasure
367770540,1019,ESCAPE VELOCITY,,WDJ3706,,14.9399995803833,5.0,,pleasure
367770570,1019,CAPAZ,,WDJ3709,,13.2600002288818,4.5,,pleasure
367770680,1019,ONWARD PURSUIT,,WDJ3719,,,,,pleasure
367770720,1019,MARIA MARU,,WDJ3722,,,,,pleasure
367771020,1019,GREY LADY,,WDJ3752,,,,,pleasure
367771030,1019,SURFBIRD,,WDJ3753,,30.940000534057603,7.800000190734861,,pleasure
367771180,1019,BLUE LOON,,WDJ3768,,,,,pleasure
367771290,1019,CECI KAY,,WDJ3778,,11.9200000762939,,,pleasure
367771310,1019,SIR ISAAC,,WDJ3779,,,,,pleasure
367771570,1019,WINDY POINT,,WDJ3804,,,,,pleasure
367771620,1019,TRUANT,,WDJ3809,,10.9399995803833,4.099999904632569,,pleasure
367771760,1019,CHARLIE'S JEWEL,,WDJ3824,,,,,pleasure
367771830,1019,ORCA,,WDJ3830,,,,,pleasure
367771920,1019,EPIC,,WDJ3841,,,,,pleasure
367771930,1019,CAPTAIN MIDNIGHT,,WDJ3842,,13.140000343322802,4.30000019073486,,pleasure
367772610,1019,KISMET,,WDJ3915,,,,,pleasure
367772710,1019,MARY BIZ,,WDJ3926,,,,,pleasure
367773110,1019,PUFFIN,,WDJ3966,,,,,pleasure
367773690,1019,LEONORE,,WDJ4029,,,,,pleasure
367773940,1019,SANTA RITA,,WDJ4054,,,,,pleasure
367774010,1019,MARK TWAIN,,WDJ4060,,13.4099998474121,4.40000009536743,,pleasure
367774260,1019,SNAPDRAGON,,WDJ4085,,12.470000267028801,,,pleasure
367774450,1019,ESCAPE ARTIST,,WDJ4103,,,,,pleasure
367774540,1019,ROCHAMBEAU,,WDJ4114,,,,,pleasure
367775480,1019,OLSON AGENSEA,,WDJ4209,,,,,pleasure
367775750,1019,SPOTFIRE,,WDJ4236,,,,,pleasure
367775780,1019,TAKE FIVE,,WDJ4239,,23.9599990844727,,,pleasure
367775860,1019,CHAMAR,,WDJ4248,,,,,pleasure
367775870,1019,KOODORI,,WDJ4250,,,,,pleasure
367775880,1019,TIMBER,,WDJ4251,,11.460000038147,,,pleasure
367775920,1019,BLUE HORIZON,,WDJ4254,,14.539999961853,4.5,,pleasure
367775970,1019,THIRD DAY,,WDJ4261,,,,,pleasure
367776350,1019,BLUE PEARL,,WDJ4302,,16.4300003051758,,,pleasure
367776360,1019,SUMMATION,,WDJ4304,,8.86999988555908,3.0,,pleasure
367776850,1019,DUCK,,WDJ4350,,,,,pleasure
367776940,1019,YARD WORK,,WDJ4358,,10.0,,,pleasure
367776980,1019,ANNE MARIE,,WDJ4364,,13.4099998474121,4.19999980926514,,pleasure
367777030,1019,ALCYON,,WDJ4368,,15.539999961853,4.0,,pleasure
367777310,1019,SHAKIN KNOT STIRRED,,WDJ4397,,,,,pleasure
367777340,1019,ODYSSEY,,WDJ4400,,10.6099996566772,,,pleasure
367777360,1019,LOLO,,WDJ4402,,,,,pleasure
367777390,1019,ALL HEART,,WDJ4405,,,,,pleasure
367777440,1019,SEQUEL,,WDJ4409,,10.4499998092651,,,pleasure
367777710,1019,UNTIED,,WDJ4437,,,,,pleasure
367778080,1019,THRU & THRU,,WDJ4478,,,,,pleasure
367778270,1019,O SEA D,,WDJ4500,,,,,pleasure
367778480,1019,DESIDERATA,,WDJ4523,,,,,pleasure
367778620,1019,ZIA,,WDJ4535,,,,,pleasure
367779130,1019,MORNING STAR,,WDJ4588,,,,,pleasure
367779310,1019,MISTY BLUE YONDER,,WDJ4605,,,,,pleasure
367779320,1019,ESPRIT DE MER,,WDJ4606,,,,,pleasure
367779650,1019,PLAIN JANE,,WDJ4637,,11.130000114440902,3.5999999046325697,,pleasure
367779730,1019,BONUM VITAE,,WDJ4648,,,,,pleasure
367780190,1019,SUNNY SIDE UP,,WDJ4693,,14.4200000762939,,,pleasure
367780360,1019,CLARITY,,WDJ4709,,,,,pleasure
367780470,1019,TARKA,,WDJ4721,,,,,pleasure
367780720,1019,BELLA,,WDJ4745,,,,,pleasure
367780760,1019,MERIDIAN,,WDJ4750,,21.340000152587898,4.40000009536743,,pleasure
367780770,1019,NATALIA VICTORIA,IMO7942726,WDJ4751,,23.469999313354503,6.80999994277954,,pleasure
367780890,1019,ESTIVA,,WDJ4764,,23.010000228881804,,,pleasure
367780920,1019,PAMELA SUE,,WDJ4766,,,,,pleasure
367780980,1019,SHIBUMI,,WDJ4772,,,,,pleasure
367781030,1019,SLEEPLESS,,WDJ4779,,,,,pleasure
367781580,1019,MANTA,,WDJ4833,,,,,pleasure
367781670,1019,TARDIGRADE,,WDJ4842,,12.710000038147,3.79999995231628,,pleasure
367781890,1019,ZENITH,,WDJ4862,,,,,pleasure
367782180,1019,RHAPSODY,,WDJ4890,,,,,pleasure
367783130,1019,DOCK HOLIDAY,,WDJ4989,,,,,pleasure
367783650,1019,LE REVE,,WDJ5039,,,,,pleasure
367783740,1019,KLEINLINER,,WDJ5048,,,,,pleasure
367783880,1019,LUNA,,WDJ5061,,11.770000457763699,4.0,,pleasure
367783970,1019,SEA OTTER,,WDJ5069,,18.8999996185303,5.32999992370605,,pleasure
367784310,1019,SERENITY,,WDJ5100,,,,,pleasure
367785590,1019,GRUNION,,WDJ5228,,,,,pleasure
367785770,1019,KNOT WAFFLEN,,WDJ5245,,,,,pleasure
367786240,1019,SEA BEAR,,WDJ5292,,16.5799999237061,,,pleasure
367786360,1019,DIVERTIMENTO,,WDJ5304,,,,,pleasure
367786570,1019,MARIAH,,WDJ5327,,13.1999998092651,4.19999980926514,,pleasure
367786610,1019,PAMELA LYNN,,WDJ5331,,21.4599990844727,,,pleasure
367786960,1019,ESCAPADE,,WDJ5368,,11.890000343322802,,,pleasure
367787390,1019,BIG BLUE,,WDJ5410,,,,,pleasure
367787720,1019,ZULU,,WDJ5444,,,,,pleasure
367787820,1019,TALIESIN ROSE,,WDJ5454,,,,,pleasure
367788040,1019,GALENA,,WDJ5475,,,,,pleasure
367788120,1019,ROSELLA J,,WDJ5483,,11.0600004196167,3.9000000953674303,,pleasure
367788130,1019,AGAVE,,WDJ5484,,,,,pleasure
367788190,1019,CHARIS,,WDJ5493,,,,,pleasure
367788410,1019,BLUEBILL,,WDJ5515,,,,,pleasure
367788530,1019,HAMACHI,,WDJ5528,,12.5,,,pleasure
367788850,1019,EIONE,,WDJ5558,,,,,pleasure
367789410,1019,SEASHINE,,WDJ5597,,,,,pleasure
367789420,1019,EQUINOX,,WDJ5598,37.0,16.9500007629395,5.300000190734861,,pleasure
367789640,1019,GUSTO,,WDJ5621,,13.529999732971199,4.099999904632569,,pleasure
367789680,1019,JUBILEE,,WDJ5626,,10.8199996948242,3.20000004768372,,pleasure
367789830,1019,KEIKO,,WDJ5641,,,,,pleasure
367790690,1019,REVEILLE,,WDJ5728,,16.520000457763697,,,pleasure
367790890,1019,LYRIC,,WDJ5748,,,,,pleasure
367791090,1019,HOP ABOARD,,WDJ5767,,18.0100002288818,,,pleasure
367791110,1019,MONTY,,WDJ5768,,,,,pleasure
367791220,1019,MOLI,,WDJ5779,,,,,pleasure
367791250,1019,ABBY LOUISE,,WDJ5782,,,,,pleasure
367791490,1019,SEA WINGS,,WDJ5809,,,,,pleasure
367791710,1019,K2 NAVIGATOR,,WDJ5829,,17.6499996185303,,,pleasure
367791920,1019,COOL RUNNINGS,,WDJ5850,,13.9899997711182,,,pleasure
367792370,1019,MERITAGE,,WDJ5901,,,,,pleasure
367792490,1019,ENCANTO,,WDJ5912,,13.2600002288818,4.800000190734861,,pleasure
367792670,1019,VALKYRIE,,WDJ5929,,,,,pleasure
367792750,1019,CHERYL LYNN,,WDJ5937,,10.970000267028801,,,pleasure
367792790,1019,SOLAIRE,,WDJ5941,,,,,pleasure
367792920,1019,CAROLYN DOW,,WDJ5952,,,,,pleasure
367793430,1019,MISS TILLY,,WDJ6007,,,,,pleasure
367793670,1019,IN THE MOMENT,,WDJ6031,,17.770000457763697,,,pleasure
367793990,1019,RENEGADE,,WDJ6063,,13.0100002288818,4.0,,pleasure
367794520,1019,KWASUN,,WDJ6115,,,,,pleasure
367794640,1019,RAVEN,,WDJ6129,,,,,pleasure
367794890,1019,SHIBUI,,WDJ6150,,15.2399997711182,4.800000190734861,,pleasure
367795550,1019,MANATEA,,WDJ6217,,,,,pleasure
367796160,1019,FIVE BY SEA,,WDJ6279,,,,,pleasure
367796770,1019,TAIA,,WDJ6341,,,,,pleasure
367797960,1019,ROI,,WDJ6458,,,,,pleasure
367798360,1019,BELEZA,,WDJ6499,,14.0799999237061,,,pleasure
367798540,1019,KUAN YIN,,WDJ6515,,,,,pleasure
367798960,1019,DEO VOLENTE,,WDJ6556,,,,,pleasure
367799020,1019,IN SEARCH OF SUNRISE,,WDJ6561,,,,,pleasure
367799630,1019,CENYTH,,WDJ6624,,,,,pleasure
367799760,1019,BOSA,,WDJ6640,,,,,pleasure
367799990,1019,TIERRA LYNN,,WDJ6664,,,,,pleasure
367999350,1019,WIND DANCER,,WDJ6698,,,,,pleasure
367999690,1019,GIVING UP,,WDJ6736,,,,,pleasure
368000110,1019,ORION,,WDJ6778,,13.5600004196167,4.30000019073486,,pleasure
368000120,1019,SANCTUARY,,WDJ6779,,,,,pleasure
368000330,1019,SOLSTICE,,WDJ6798,,16.7600002288818,,,pleasure
368000680,1019,ASANTE,,WDJ6836,,,,,pleasure
368000740,1019,SYNERGY,,WDJ6841,,12.5900001525879,,,pleasure
368000780,1019,RHAPSODY,,WDJ6845,37.0,17.770000457763697,5.5,,pleasure
368000940,1019,KORU,,WDJ6861,,,,,pleasure
368000990,1019,OCEAN SUITE,,WDJ6866,,,,,pleasure
368002320,1019,WESTERN STAR,,WDJ7004,,16.7600002288818,5.199999809265139,,pleasure
368002490,1019,SEE YOU LATER NAVIGA,,WDJ7023,,12.4399995803833,,,pleasure
368002620,1019,BLINK,,WDJ7035,,,,,pleasure
368002720,1019,MAYA,,WDJ7045,,13.5,3.79999995231628,,pleasure
368002880,1019,WIND DANCER,,WDJ7061,,11.5799999237061,3.79999995231628,,pleasure
368002930,1019,COASTAL RAVEN,,WDJ7065,,12.130000114440902,,,pleasure
368003290,1019,ISLAND BELLA,,WDJ7099,,,,,pleasure
368004780,1019,ALTERE,,WDJ7241,,,,,pleasure
368005030,1019,GARDYLOO,,WDJ7265,,,,,pleasure
368005070,1019,MS LYZZ,,WDJ7269,,16.0599994659424,5.09999990463257,,pleasure
368005530,1019,SOUND TREK,,WDJ7319,,14.4200000762939,,,pleasure
368005840,1019,MADRONE,,WDJ7348,,13.0500001907349,4.19999980926514,,pleasure
368006180,1019,OSTINATO,,WDJ7382,,12.890000343322802,3.70000004768372,,pleasure
368006620,1019,TWO DOT II,,WDJ7429,,15.539999961853,4.59999990463257,,pleasure
368008770,1019,MIA,,WDJ7651,,17.1900005340576,,,pleasure
368009070,1019,GOLDEN ROSE,,WDJ7682,,24.0200004577637,6.599999904632571,,pleasure
368009590,1019,GRAY WOLF,,WDJ7732,,12.1899995803833,3.70000004768372,,pleasure
368009950,1019,POLARIS,,WDJ7770,,15.8500003814697,4.800000190734861,,pleasure
368010910,1019,KAMA HELE,,WDJ7872,,11.5799999237061,,,pleasure
368012390,1019,YACHT SEA,,WDJ8025,,13.8100004196167,,,pleasure
368013130,1019,DELLA SUE,,WDJ8103,,14.020000457763699,4.0,,pleasure
368117000,1019,KYRNOS,,WDF9760,,16.9500007629395,4.800000190734861,,pleasure
368188000,1019,TALOS,,WDH8365,,31.760000228881804,7.400000095367429,,pleasure
369054000,1019,MESSING ABOUT,,WDI6582,,11.609999656677198,6.5,,pleasure
369097000,1019,GLORIA,,WDG4033,,26.969999313354503,7.300000190734861,,pleasure
369566000,1019,JULIEFISH,,WDI4289,,19.229999542236303,,,pleasure
375009000,1019,TRISTAN,,J8Y2726,,29.690000534057603,7.5,,pleasure
375181000,1019,ECHO,IMO9030670,J8Y3622,,39.6199989318848,8.300000190734862,1.60000002384186,pleasure
377039000,1019,GRAN FINALE,IMO9022180,J8Y2969,,44.5,8.699999809265138,,pleasure
378111146,1019,ORION,,ZJL5600,,38.0999984741211,,,pleasure
378111827,1019,KOMOKWA,IMO9521069,ZJL8536,99.0,41.1500015258789,7.98000001907349,2.29999995231628,pleasure
503767400,1019,ENTERPRISE III,,VJN4281,37.0,,,,pleasure
512172000,1019,POLAR BEAR,,ZMA2072,,,,,pleasure
538070070,1019,TRITON,IMO9093799,V7GF5,,39.7999992370605,9.34000015258789,,pleasure
538070093,1019,ORIANA,,V7GV8,,,,,pleasure
538070502,1019,ELISA,IMO9028627,V7OX6,37.0,45.7000007629395,8.38000011444092,2.09999990463257,pleasure
538070907,1019,PICOSA LADY,,V7AH3,,22.8600006103516,,,pleasure
538070979,1019,BUTTERFLY,,V7DW2,,,,,pleasure
538071002,1019,KAORI,,V7GC3,,,,,pleasure
538080081,1019,LEGEND,IMO1002017,V7IE6,,51.25,9.10000038146973,,pleasure
645387000,1019,BULLE,,3BSJ,,,,,pleasure
303272000,1020,ROBERT GORDON SPROUL,,WSQ2674,0.0,38.0999984741211,9.75,2.90000009536743,research
303999000,1020,OSCAR ELTON SETTE,IMO8835097,WTEE,,60.959999084472706,13.109999656677198,,research
316114000,1020,CCGS JOHN P TULLY,IMO8320420,CG2958,,68.9199981689453,14.1800003051758,,research
338110345,1020,QUESTUARY,,,,11.520000457763699,3.5999999046325697,,research
338142000,1020,ZEPHYR,IMO8992845,WDG9976,,25.899999618530302,7.15999984741211,,research
338186132,1020,PARAGON,,,,9.75,,,research
338384000,1020,SEAFREEZE AMERICA,IMO8971138,WDH8281,,57.9099998474121,13.710000038147,,research
338415000,1020,RACHEL CARSON,IMO8983210,WDF9370,,41.4500007629395,10.3599996566772,,research
338417000,1020,SIKULIAQ,IMO9578945,WDG7520,,70.2099990844727,15.8500003814697,,research
366345000,1020,THOMAS G THOMPSON,IMO8814419,KTDQ,,83.5,16.0,,research
366917660,1020,SKOOKUM,,WDB6089,,7.92000007629395,2.5999999046325697,,research
366918910,1020,CLIFFORD A BARNES,,WRN5495,90.0,,,,research
367019310,1020,QUIN DELTA,IMO8933100,WDC4115,,33.529998779296896,8.52999973297119,1.5,research
367122000,1020,OCEAN STARR,IMO7333195,WDG2073,27.0,52.130001068115206,11.359999656677198,3.70000004768372,research
367139040,1020,FULMAR,,WDD3992,10.0,,,,research
367176270,1020,NORSEMAN II,IMO7908122,WDD6688,,33.0200004577637,8.81999969482422,,research
367374350,1020,JACK ROBERTSON,,WDE5993,,17.2800006866455,5.800000190734861,,research
367490280,1020,PACIFIC SURVEYOR,,WDF7996,,17.0699996948242,6.400000095367429,,research
367495980,1020,SOUNDER,,WDF8542,,8.22999954223633,2.9000000953674303,,research
367537960,1020,POINT LOBOS,,WDG4571,,31.2700004577637,,,research
367656110,1020,MAGISTER,,WDH8243,,10.6700000762939,,,research
367741020,1020,SOUNDGUARDIAN,,WDI8675,,,,,research
367763580,1020,SENTINEL,,WDJ2976,,,,,research
367766000,1020,WESTERN FLYER,IMO8990902,WDD2611,,35.6599998474121,16.1499996185303,,research
367800100,1020,ROGER REVELLE,IMO9075228,KAOU,,83.2600021362305,15.970000267028801,5.09999990463257,research
367839000,1020,BOLD,IMO8835085,WAA2245,70.0,68.0,13.1000003814697,,research
367977000,1020,OCEANUS,IMO7603617,WXAQ,90.0,53.9500007629395,10.0900001525879,4.40000009536743,research
368156000,1020,CORAL SEA,,WCX9122,99.0,25.5699996948242,6.800000190734861,,research
369140000,1020,SALLY RIDE,IMO9695171,WSAF,,73.0,,,research
369277000,1020,CENTENNIAL,,WDI4143,,17.5900001525879,5.900000095367429,,research
369888000,1020,OKEANOS EXPLORER,IMO8835114,WTDH,,59.130001068115206,13.109999656677198,,research
369959000,1020,OSCAR DYSON,IMO9270335,WTEP,99.0,63.5699996948242,15.0,5.90000009536743,research
369960000,1020,FAIRWEATHER,IMO6710920,WTEB,90.0,70.4100036621094,13.0600004196167,4.90000009536743,research
369970056,1020,PARKE SNAVELY,,WZ3374,,10.3599996566772,3.20000004768372,,research
369970147,1020,BELL M SHIMADA,IMO9349069,WTED,,63.5699996948242,15.0,,research
369970508,1020,SHOALHUNTER,,AEET,,17.6800003051758,6.099999904632571,,research
369970573,1020,REUBEN LASKER,IMO9664988,WTEG,,63.5999984741211,15.0,,research
303556000,1022,MARITIME INSTRUCTOR,,WDE6912,,23.5,5.300000190734861,,unknown
367545390,1022,S.S.S NORTHLAND,,WDG5315,,,,,unknown
367655060,1022,PT-658,,WDH8139,,24.0200004577637,,,unknown
367978000,1022,GOLDEN BEAR,IMO8834407,,,152.13000488281202,21.9500007629395,,unknown
316003668,1023,SEASPAN GREG,IMO6420484,VGNK,,99.0699996948242,17.2800006866455,3.90000009536743,tugTow
367513930,1023,MSRC 133,,WDG2273,,14.5699996948242,,,tugTow
205710000,1024,ARDECHE,IMO9732565,ONIV,,,,,tanker
205713000,1024,KALLO,IMO9719276,ONIX,,,,,tanker
209294000,1024,TWO MILLION WAYS,IMO9334571,5BHK3,89.0,228.49000549316398,32.240001678466804,14.3999996185303,tanker
209890000,1024,INCA,IMO9256028,5BXH3,80.0,228.539993286133,32.2299995422363,13.1999998092651,tanker
209946000,1024,LOUKAS I,IMO9281578,C4FD2,80.0,182.830001831055,32.2299995422363,12,tanker
212084000,1024,VENUS R,IMO9277747,P3TH9,,228.190002441406,32.2299995422363,,tanker
212656000,1024,PANAGIA THALASSINI,IMO9730335,5BNP4,,,,,tanker
212871000,1024,MAYA,IMO9256016,5BWP3,80.0,228.539993286133,32.2299995422363,13.1999998092651,tanker
219014000,1024,TORM LOUISE,IMO9392482,OWEG2,82.0,183.199996948242,32.4599990844727,13.5,tanker
219289000,1024,NORD GUARDIAN,IMO9448712,OZCI2,89.0,183.210006713867,32.220001220703104,12.6000003814697,tanker
219602000,1024,NORD SUPREME,IMO9692131,OWPB2,,183.0,32.2299995422363,,tanker
220518000,1024,TORM EMILIE,IMO9277785,OXTD2,,228.190002441406,32.2299995422363,,tanker
220560000,1024,TORM REPUBLICAN,IMO9290658,OYNE2,80.0,183.199996948242,32.470001220703104,12.1999998092651,tanker
220565000,1024,TORM KANSAS,IMO9290646,OYNA2,80.0,183.199996948242,32.470001220703104,12.1999998092651,tanker
220636000,1024,MAGELLAN SPIRIT,IMO9342487,OWDW2,80.0,286.170013427734,43.4000015258789,12.1000003814697,tanker
220638000,1024,TORM GYDA,IMO9425502,OWDP2,,184.320007324219,27.4500007629395,11.3000001907349,tanker
229728000,1024,HIGH SUN,IMO9689134,9HA3555,,183.110000610352,32.2299995422363,,tanker
232012089,1024,HELLESPONT PRIDE,IMO9351414,MCCG2,,228.600006103516,32.2900009155273,,tanker
235076283,1024,PARAMOUNT HYDRA,IMO9453999,2CWC3,89.0,249.899993896484,44.0,14.8000001907349,tanker
235099946,1024,STENA CRYSTAL SKY,IMO9383900,2GRR6,,298.0,45.7999992370605,12.8999996185303,tanker
235100007,1024,STENA CLEAR SKY,IMO9413327,2GRY8,84.0,298.0,45.7999992370605,12.8999996185303,tanker
235105196,1024,BW MIA,IMO9407093,2HNX2,,144.02999877929702,24.2299995422363,,tanker
235106302,1024,BW ARIES,IMO9701786,2HSO5,,225.0,36.6300010681152,,tanker
235108619,1024,BW CARINA,IMO9701798,2ICT5,,225.169998168945,36.6199989318848,,tanker
235109137,1024,BW LEO,IMO9703019,2IET2,,225.11999511718798,36.6300010681152,,tanker
235111639,1024,BW LIBRA,IMO9719496,2IPF6,,225.190002441406,,,tanker
235112806,1024,BW ORION,IMO9719501,2IUA8,,225.160003662109,,,tanker
235115081,1024,BW TUCANA,IMO9735658,2JDT5,,225.149993896484,,,tanker
235849000,1024,ENERGY COMMANDER,IMO9275658,MDWV2,80.0,227.99000549316398,32.240001678466804,13.6999998092651,tanker
238005000,1024,VUKOVAR,IMO9707819,9A2438,,183.11999511718798,32.240001678466804,,tanker
238009000,1024,PAG,IMO9440514,9A2798,,183.070007324219,,,tanker
238301000,1024,CHAMPION ISTRA,IMO9489209,9AA8148,,195.029998779297,32.240001678466804,,tanker
240061000,1024,GEORGIS NIKOLOS,IMO9265732,SXPX,89.0,228.600006103516,32.259998321533196,14,tanker
240592000,1024,CAP LARA,IMO9330874,SXBW,80.0,274.29998779296903,48.0,17,tanker
240680000,1024,ANTIKEROS,IMO9281853,SYPX,,227.99000549316398,32.220001220703104,,tanker
240788000,1024,MINERVA JOANNA,IMO9380386,SVAB9,80.0,183.210006713867,32.240001678466804,12.1999998092651,tanker
241079000,1024,MARIA,IMO9530890,SVBE9,,274.779998779297,48.040000915527294,,tanker
241275000,1024,MARAN GAS APOLLONIA,IMO9633422,SVBV2,,289.0,45.630001068115206,,tanker
241314000,1024,MEGANISI,IMO9286023,SVBY5,,227.800003051758,32.25,,tanker
241353000,1024,MARAN GAS ALEXANDRIA,IMO9650054,SVCC2,,289.0,,,tanker
241465000,1024,SEA PEARL,IMO9779604,SVCM6,,333.0,,,tanker
241467000,1024,WOODSIDE REES WITHER,IMO9732369,SVCM9,,294.899993896484,,,tanker
244999000,1024,IVER EXPORTER,IMO9207728,PFBF,82.0,182.910003662109,32.259998321533196,12.1999998092651,tanker
247253800,1024,ISOLA BLU,IMO9396749,ICLT,,183.0,32.2000007629395,13,tanker
247303400,1024,LUIGI LAGRANGE,IMO9292759,ICQJ,,181.050003051758,29.2000007629395,,tanker
249405000,1024,HELLAS EAGLE,IMO9772826,9HA4231,,205.0,,,tanker
249430000,1024,HELLAS APOLLO,IMO9772852,9HA4239,,205.0,,,tanker
249778000,1024,NAVE ORBIT,IMO9399935,9HA2003,80.0,183.13000488281202,32.2299995422363,13,tanker
249908000,1024,ANDERIDA,IMO9793234,9HA4430,,,,,tanker
256396000,1024,ARCTIC BAY,IMO9318034,9HTD8,,183.0,32.2000007629395,,tanker
256465000,1024,HAFNIA ANE,IMO9709776,9HA3922,,183.0,,,tanker
256647000,1024,ENERGY ATLANTIC,IMO9649328,9HA3976,,289.989990234375,,,tanker
256732000,1024,HELLAS POSEIDON,IMO9721140,9HA3992,,225.13000488281202,,,tanker
256769000,1024,HELLAS REVENGER,IMO9722637,9HA4002,,183.300003051758,,,tanker
257005000,1024,NINA VICTORY,IMO9105114,LANG7,83.0,180.779998779297,32.029998779296896,12.1000003814697,tanker
257456000,1024,FJELLANGER,IMO9387724,LAFN7,,183.0,32.2299995422363,12.3000001907349,tanker
257919000,1024,CLIPPER POSH,IMO9656747,LAPX7,,225.210006713867,36.6300010681152,,tanker
258689000,1024,LINDANGER,IMO9725299,LATL7,,186.059997558594,,,tanker
258706000,1024,LEIKANGER,IMO9725304,LATM7,,186.059997558594,,,tanker
258707000,1024,CLIPPER SIRIUS,IMO9379404,LAJA6,,227.210006713867,32.25,,tanker
258749000,1024,THELMA VICTORY,IMO9258612,LAYA7,89.0,182.5,32.2000007629395,12.1999998092651,tanker
258884000,1024,SKS SEGURA,IMO9326718,LACH7,80.0,274.269989013672,48.0099983215332,17.1000003814697,tanker
258910000,1024,BOW SIRIUS,IMO9215294,LACQ7,80.0,182.88000488281202,32.2099990844727,11.5,tanker
258960000,1024,BOW SAGA,IMO9215309,LADM7,81.0,182.88000488281202,32.1800003051758,11.5,tanker
259266000,1024,LEONORA VICTORY,IMO9283784,LAZU7,84.0,183.199996948242,32.220001220703104,12.1999998092651,tanker
259726000,1024,BW PRINCESS,IMO9353242,LADR7,80.0,225.289993286133,36.6399993896484,12,tanker
259953000,1024,CHAMPION CORNELIA,IMO9113147,LANC7,,182.850006103516,32.2000007629395,,tanker
